Date,Open,High,Low,Close,Volume,Symbol,Interval,Source,Fetch_Time,ichimoku_tenkan_sen,ichimoku_kijun_sen,ichimoku_senkou_span_a,ichimoku_senkou_span_b,ichimoku_chikou_span,ichimoku_cloud_thickness,ichimoku_price_above_cloud,ichimoku_price_below_cloud,ichimoku_price_in_cloud,ichimoku_bullish_tk_cross,ichimoku_bearish_tk_cross,vp_point_of_control,vp_value_area_high,vp_value_area_low,vp_volume_at_price,vp_price_position,vp_above_poc,vp_in_value_area,obv,obv_smoothed,obv_momentum,obv_bullish_divergence,obv_bearish_divergence,obv_trend,obv_normalized,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,bb_squeeze,bb_upper_touch,bb_lower_touch,bb_upper_breakout,bb_lower_breakout,macd_line,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_bullish_divergence,macd_bearish_divergence,macd_momentum,macd_normalized,stoch_k,stoch_d,stoch_overbought,stoch_oversold,stoch_bullish_cross,stoch_bearish_cross,stoch_momentum,rsi,rsi_overbought,rsi_oversold,rsi_bullish_divergence,rsi_bearish_divergence,rsi_momentum,rsi_smoothed,atr,atr_normalized,atr_upper,atr_lower,keltner_upper,keltner_middle,keltner_lower,vol_breakout_up,vol_breakout_down,price_volatility,roc_5,roc_10,roc_20,momentum_5,momentum_10,williams_r,cci,price_acceleration
2022-10-30 00:00:00+00:00,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20056.2958984375,19654.1083984375,19974.44384765625,21712.9521484375,16521.841796875,1738.50830078125,0,0,1,0,0,19551.286235608553,23334.20158305921,18650.592105263157,94557647269.0,0.4238208628990823,1,1,998229742866.0,947722229000.9,0.06639283523625261,0,0,-1,0.5020248476642661,20907.955458004828,19634.3203125,18360.685166995172,0.12973559820086875,0.893080862544871,0,0,0,0,0,282.26100066405706,104.7344552366049,177.52654542745216,0,0,0,1,-0.07009314160093749,2.5034946733097634,84.09005030295397,86.87002111856019,1,0,0,1,-0.0893150298142843,66.51831992597762,0,0,0,0,-0.06390232886858738,67.66919272161421,501.0482700892857,0.024280766477699514,21637.700055803572,19633.506975446428,20636.416852678572,19634.3203125,18632.223772321428,0,0,0.015767174711368626,2.6858574999764295,8.30211423999656,7.80565974588896,1.0268585749997643,1.0830211423999656,-15.909949697046034,138.0316348243172,-1.8108149191742955
2022-10-31 00:00:00+00:00,20633.6953125,20795.3203125,20287.458984375,20495.7734375,45668466815,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20056.2958984375,19654.1083984375,19974.44384765625,21712.9521484375,16464.28125,1738.50830078125,0,0,1,0,0,19551.286235608553,23334.20158305921,18650.592105263157,110300820047.0,0.3939656670746005,1,1,952561276051.0,954949539872.5,-0.04262950949408584,0,0,-1,0.3495875239812009,21004.570119162912,19706.5380859375,18408.506052712088,0.13173618091263653,0.80401227834161,0,0,0,0,0,292.1778019352387,142.22312457633168,149.954677358907,0,0,0,1,-0.15531124093107906,2.35041279757573,77.78408044949401,84.73709197663038,0,0,0,0,-0.07499067762168332,61.82292491354824,0,0,0,0,-0.07058799767724844,65.65116182838338,504.2905970982143,0.024604614148180486,21504.354631696428,19487.192243303572,20715.119280133928,19706.5380859375,18697.956891741072,0,0,0.015833197461240237,-1.3223983225862046,6.902108981139943,7.581354160195186,0.986776016774138,1.0690210898113994,-22.21591955050598,99.17883106269066,-0.22859460749364413
2022-11-01 00:00:00+00:00,20494.8984375,20647.2890625,20359.845703125,20485.2734375,39819303159,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20097.359375,19654.1083984375,19981.4560546875,21348.6865234375,16444.626953125,1367.23046875,0,0,1,0,0,19551.286235608553,23334.20158305921,18650.592105263157,144552170158.25,0.3917238063793871,1,1,912741972892.0,956584476332.5,-0.03449463810631215,0,1,-1,0.261222458504253,21088.422876037817,19772.9294921875,18457.436108337184,0.13306003891533447,0.7707516259897638,0,0,0,0,0,295.7801071826252,172.93452109759042,122.8455860850348,0,0,0,1,-0.18078189857985094,2.2067841181562087,77.3105579831607,79.7282295785362,0,0,0,0,-0.006087652686731615,65.18002284581343,0,0,0,0,0.05430182957146834,66.39522199703224,487.5205078125,0.02379858434889393,21460.314453125,19510.232421875,20747.9705078125,19772.9294921875,18797.8884765625,0,0,0.015855406775871213,0.9831367098425803,6.648643212789795,6.931133579348425,1.0098313670984258,1.066486432127898,-22.68944201683929,83.81281134646116,-0.924396559059792
2022-11-02 00:00:00+00:00,20482.958984375,20742.810546875,20087.134765625,20159.50390625,55552169483,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20124.9208984375,19654.1083984375,20074.22021484375,21348.6865234375,16217.322265625,1274.46630859375,0,0,1,0,0,19551.286235608553,21532.81332236842,18650.592105263157,375714923757.25,0.5235239377296331,1,1,857189803409.0,950451316410.7,-0.13357956798739312,0,0,-1,0.039292154369843284,21124.622818332515,19811.75947265625,18498.896126979984,0.13253374567647566,0.6324374066573643,0,0,0,0,0,269.2443996022921,192.19649679853077,77.04790280376133,0,0,0,1,-0.372806909395767,1.9640321374449246,62.61920637423248,72.57128160229571,0,0,0,0,-0.19003033986804496,63.0045441596293,0,0,0,0,-0.033376464002326744,65.51699559481094,518.5881696428571,0.025724252543837676,21196.680245535714,19122.327566964286,20848.935811941963,19811.75947265625,18774.583133370536,0,0,0.016294795173832144,-2.1162428566822378,3.0280362711947006,4.006621492219864,0.9788375714331776,1.030280362711947,-37.38079362576752,57.83718236638964,30.041572263449652
2022-11-03 00:00:00+00:00,20162.689453125,20382.095703125,20086.240234375,20209.98828125,43228750179,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20532.255859375,19654.1083984375,20085.787109375,20927.0732421875,16444.982421875,841.2861328125,0,0,1,0,0,19551.286235608553,21532.81332236842,18650.592105263157,389602966128.0,0.5410397254493223,1,1,900418553588.0,951661255087.3,-0.12556619857435025,0,0,1,0.2207433376222369,21152.71422912563,19862.97607421875,18573.23791931187,0.12986353606707543,0.6345281620579427,0,0,0,0,0,249.41324665926004,203.63984677067666,45.773399888583384,0,0,0,1,-0.40590985318358574,1.7782338857379443,64.8959193038797,68.27522788709094,0,0,0,0,0.03635806107220274,64.87604364920018,0,0,0,0,0.029704198554777683,64.28037109883375,515.1678292410714,0.025490753486434384,21240.32393973214,19179.65262276786,20893.31173270089,19862.97607421875,18832.64041573661,0,0,0.01603700688434232,-2.9228280917829474,4.468288679994092,5.339051309490661,0.9707717190821705,1.044682886799941,-35.104080696120306,41.612583947641696,-1.1574738501150579
2022-11-04 00:00:00+00:00,20208.76953125,21209.560546875,20188.01953125,21147.23046875,64072727950,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20647.814453125,19764.69140625,19534.13232421875,20751.8134765625,17168.56640625,1217.68115234375,1,0,0,0,0,19551.286235608553,23334.20158305921,18650.592105263157,148615438962.75,0.5330586111679141,1,1,964491281538.0,954502314067.9,-0.03379829299729553,0,1,1,0.48968639641055267,21320.45207696165,19966.955859375,18613.45964178835,0.1355736174426557,0.9360095706360699,0,1,0,0,0,305.7994609157613,224.07176959969365,81.72769131606765,0,0,0,1,0.78548439737927,1.8930569333200173,97.01106859004258,74.84206475605157,1,0,1,0,0.4948716287657695,70.98671898481102,1,0,0,0,0.09419001208909528,65.17405091060044,554.8197544642857,0.02623604803873312,22256.869977678572,20037.590959821428,21076.595368303573,19966.955859375,18857.31635044643,1,0,0.018602640918801667,2.4793408767405545,5.231789939604892,10.906416703943167,1.0247934087674055,1.052317899396049,-2.9889314099574227,100.20116092589932,17.518620160495487
2022-11-05 00:00:00+00:00,21144.83203125,21446.88671875,21097.634765625,21282.69140625,37846047609,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20766.4775390625,19883.3544921875,19519.43017578125,20482.0673828125,16967.1328125,962.63720703125,1,0,0,0,0,19551.286235608553,21532.81332236842,18650.592105263157,144178830757.75,0.9132190427875526,1,1,1002337329147.0,955238382755.7,0.0522549618039847,0,0,1,0.6485438718555745,21499.768777703703,20067.6857421875,18635.602706671296,0.14272528022557102,0.924209223183956,0,0,0,0,0,357.29780087836843,250.71697585542861,106.58082502293982,0,0,0,0,0.3040968526904424,1.9683270011801848,92.93081077717524,84.94593289036582,1,0,0,0,-0.04205971413540488,71.58902386623299,1,0,0,1,0.008484754472887435,67.12727070113739,571.4931640625,0.02685248557871172,22425.677734375,20139.705078125,21210.6720703125,20067.6857421875,18924.6994140625,0,0,0.018565293638416854,3.8394158246803256,2.4662451316314282,10.455614771180976,1.0383941582468033,1.0246624513163143,-7.069189222824766,131.49491566733616,-0.8618741984496863
2022-11-06 00:00:00+00:00,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20766.5634765625,19883.3544921875,19508.17578125,20482.0673828125,17088.66015625,973.8916015625,1,0,0,0,0,19551.286235608553,21532.81332236842,18650.592105263157,175616905946.5,0.7896320412031455,1,1,967254635937.0,957428693162.7,0.059724067331184516,0,0,-1,0.5012854808940971,21595.908696755287,20136.47216796875,18677.035639182213,0.14495453986305248,0.7706572518138611,0,0,0,0,0,365.15851341028974,273.6052833664009,91.55323004388885,0,0,0,0,-0.14099717257599131,1.880598724477826,76.7736722084298,88.9051838585492,0,0,0,1,-0.1738620209338989,64.15558405437933,0,0,0,0,-0.10383490946521834,66.92238294285058,564.5453404017857,0.02697755043774559,22055.577008928572,19797.395647321428,21265.562848772322,20136.47216796875,19007.381487165178,0,0,0.01903952893159525,2.1538052297477517,3.158116789462473,7.0367017422998,1.0215380522974775,1.0315811678946247,-23.226327791570196,99.45061450806992,-3.6128409866931794
2022-11-07 00:00:00+00:00,20924.62109375,21053.24609375,20489.97265625,20602.81640625,53510852236,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,20766.5634765625,19883.3544921875,19508.17578125,20482.0673828125,16908.236328125,973.8916015625,1,0,0,0,0,19551.286235608553,21532.81332236842,19010.869757401317,195036563805.25,0.6312380145863609,1,1,913743783701.0,949868446755.1,0.0659760301243526,0,0,-1,0.2766755299965807,21622.34574326105,20199.8921875,18777.438631738954,0.14083773740547811,0.6416300086277419,0,0,0,0,0,341.3360179121046,287.15143027554166,54.184587636562924,0,0,0,0,-0.4081630149958895,1.6984837331158784,61.37754760064168,77.02734352874889,0,0,0,0,-0.20053911926981682,62.818164620607945,0,0,0,1,-0.020846500791540934,66.8851070350463,577.4362444196429,0.028027053827673475,21757.688895089286,19447.943917410714,21354.764676339288,20199.8921875,19045.019698660715,0,0,0.019242027283742056,2.1990248473453766,0.03624528441452668,6.560324292184205,1.0219902484734538,1.0003624528441453,-38.62245239935832,58.05811552180163,-0.07587127383632963
2022-11-08 00:00:00+00:00,20600.671875,20664.607421875,17603.544921875,18541.271484375,118992465607,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,19525.2158203125,19525.2158203125,19356.73046875,20482.0673828125,17130.486328125,1125.3369140625,0,1,0,0,0,19551.286235608553,21532.81332236842,19010.869757401317,96650775087.5,-0.18620490939988274,0,0,794751318094.0,926371969722.3,-0.11735346308995498,0,0,-1,0.0,21706.879281051355,20169.97900390625,18633.078726761145,0.1523948316304602,-0.029867664074042274,0,0,1,0,1,154.3280744757758,260.5867591155885,-106.25868463981271,0,1,0,0,-2.9610499825620336,0.9789608132197202,24.398729336601296,54.1833163818909,0,0,0,0,-0.6024811956425216,37.49410016057619,0,0,0,0,-0.4031328296994532,61.4087183373215,718.4432198660714,0.03874832534928977,19978.15792410714,17104.38504464286,21606.86544363839,20169.97900390625,18733.09256417411,0,1,0.03003908963876491,-8.256891462045857,-10.938384810668111,-3.1258004282284646,0.9174310853795414,0.8906161518933189,-75.60127066339871,-133.3002932191195,5.469343051900122
2022-11-09 00:00:00+00:00,18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,102905151606,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18564.78955078125,18564.78955078125,19356.73046875,20482.0673828125,16974.826171875,1125.3369140625,0,1,0,0,0,19387.450298108553,21567.779091282893,18792.815172697367,,-1.0493955902476053,0,0,691846166488.0,895733612084.5,-0.2826828197090946,0,0,-1,0.0,22433.494010810733,20011.331005859374,17589.168000908016,0.24207915048150896,-0.3526574644188373,0,0,1,0,1,-206.17976213146903,167.23345486617697,-373.41321699764603,0,0,0,0,2.514190094328879,-0.3533941942779149,3.4365234598354775,29.73760013235946,0,1,0,0,-0.8591515397205444,20.18978229607501,0,1,0,0,-0.4615210870614812,51.2493309995743,864.5681501116071,0.054441163168644835,17609.916573660714,14151.643973214286,21740.467306082588,20011.331005859374,18282.19470563616,0,1,0.04378770527892404,-24.903734808654576,-23.04184240886007,-16.652688248647053,0.7509626519134542,0.7695815759113993,-96.56347654016452,-286.84404788798184,0.43402296189272405
2022-11-10 00:00:00+00:00,15883.158203125,18054.3125,15834.0185546875,17586.771484375,83202283721,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18564.78955078125,18564.78955078125,19264.90380859375,20482.0673828125,17089.50390625,1217.16357421875,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,29748116401.75,-0.3621443746183836,0,0,775048450209.0,877982329500.3,-0.22675886882455565,0,0,1,0.2362343230477793,22564.504545513977,19932.046142578125,17299.587739642273,0.2641433181626535,0.0545466823734888,0,0,0,0,0,-350.1888279782361,63.748998297294335,-413.9378262755304,0,0,0,0,0.10852483906090526,-0.912821096750291,33.032874858005925,20.28937588481421,0,0,1,0,8.612294298025065,35.67786537833325,0,0,0,0,0.7671248186400306,44.06709930199434,980.3982979910714,0.05574634883168341,19547.56808035714,15625.974888392857,21892.842738560266,19932.046142578125,17971.249546595984,1,0,0.05081299752964586,-17.365848385085513,-14.193179691392166,-8.270699440441131,0.8263415161491449,0.8580682030860783,-66.96712514199407,-207.74974530598826,-1.7486565643866723
2022-11-11 00:00:00+00:00,17583.251953125,17650.943359375,16543.482421875,17034.29296875,55871616488,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18564.78955078125,18564.78955078125,19226.9189453125,20482.0673828125,16848.126953125,1255.1484375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,0.0,-0.5472215223086809,0,0,719176833721.0,858625815583.2,-0.25647620905500423,0,0,-1,0.07956916119863511,22745.262753252904,19823.351318359375,16901.439883465846,0.2947949000114228,0.022733934317382052,0,0,1,0,0,-503.0980480165563,-49.62041096547582,-453.4776370510805,0,0,0,0,0.09552113449335042,-1.4891657204587152,23.44821335239859,19.97253722341331,0,0,0,0,-0.2901552331369177,31.578824532146143,0,0,0,0,-0.11489030531171873,37.55174739754771,1013.8660714285714,0.05951911671875926,19062.02511160714,15006.560825892857,21851.083461216516,19823.351318359375,17795.619175502234,0,0,0.05118765459897857,-18.599363975135795,-16.84615281938435,-11.31755020263675,0.814006360248642,0.8315384718061565,-76.55178664760142,-177.8364408967862,-1.2924316138915812
2022-11-12 00:00:00+00:00,17036.875,17066.67578125,16651.775390625,16799.185546875,29717699419,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18564.78955078125,18564.78955078125,19234.2958984375,20482.0673828125,17233.474609375,1247.771484375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,13967904122.0,-0.6259811660067163,0,0,689459134302.0,841852748672.5,-0.24545682651931622,0,0,-1,0.0,22904.97214275409,19684.960205078125,16464.94826740216,0.3271545285466515,0.051900006264274094,0,0,0,0,0,-635.9204159110595,-166.8804119545926,-469.04000395646693,0,0,0,0,0.03431782657814608,-1.945031371222728,19.36945736026978,25.283515190224744,0,1,0,1,-0.17394741044146889,29.234154652432835,0,1,0,0,-0.0742481683359213,30.834945403912684,1013.3653738839286,0.060322291878753355,18825.91629464286,14772.454799107143,21711.690952845984,19684.960205078125,17658.229457310266,0,0,0.05092146578747251,-18.461703411680862,-16.668656009601545,-14.145352688298264,0.8153829658831914,0.8333134399039845,-80.63054263973022,-157.14504859023168,-0.5606476504319573
2022-11-13 00:00:00+00:00,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18564.78955078125,18564.78955078125,19234.2958984375,20482.0673828125,17133.15234375,1247.771484375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,21397328976.75,-0.775328424744108,0,0,662249950620.0,818035888375.7,-0.16672053818264732,0,0,-1,0.0,23083.1272423565,19535.349853515625,15987.572464674753,0.36321616100490844,0.0515523847199103,0,0,0,0,0,-768.3005818863967,-287.1644459409535,-481.1361359454432,0,0,0,0,0.025789126485891156,-2.3322525179772273,11.635153370543334,18.150941361070547,0,1,0,0,-0.3993041129583159,28.460856828208975,0,1,0,0,-0.026451861988747716,29.028296737439245,1029.8359375,0.06297394589679135,18413.037109375,14293.693359375,21595.021728515625,19535.349853515625,17475.677978515625,0,0,0.05111343271594122,-11.800195320174133,-19.082757462323798,-15.467141473849445,0.8819980467982587,0.809172425376762,-88.36484662945666,-142.8718958449501,0.9227791237293477
2022-11-14 00:00:00+00:00,16352.0283203125,17109.32421875,15872.94140625,16618.19921875,49630243054,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18514.03466796875,18564.78955078125,19234.2958984375,20482.0673828125,17128.724609375,1247.771484375,0,1,0,0,1,19414.09927528783,21652.943410773027,18667.817896792763,35001920817.75,-0.6866105523683232,0,0,711880193674.0,792774779589.3,0.028957343635649835,0,0,1,0.13302864149763308,23127.7392779377,19361.466943359374,15595.194608781047,0.38904824160238427,0.13581129019490956,0,0,0,0,0,-842.1353162259184,-398.1586199979465,-443.97669622797184,0,0,0,0,-0.0772326934963058,-2.465709110703757,16.229619985311395,15.74474357204148,0,1,1,0,0.3948780448738949,30.738483700769976,0,0,0,0,0.08002664453529484,31.138037018378235,1081.8731863839287,0.06510171000737984,18781.94559151786,14454.452845982143,21525.213316127232,19361.466943359374,17197.720570591515,0,0,0.05028951894497662,4.643467969555126,-21.41666378816227,-17.30534871002546,1.0464346796955513,0.7858333621183773,-83.7703800146886,-119.23293377513066,-1.6102319650835077
2022-11-15 00:00:00+00:00,16617.484375,17051.962890625,16542.55078125,16884.61328125,36599436183,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18367.96923828125,18564.78955078125,19234.2958984375,20482.0673828125,17104.193359375,1247.771484375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,62268331290.75,-0.5973633628440299,0,0,748479629857.0,767389009660.3,-0.03428020576627877,0,0,1,0.2311295770442585,23027.157720926265,19167.175537109375,15307.193353292485,0.4027700561664516,0.20432994931568638,0,0,0,0,0,-869.1336550534543,-492.3536270090481,-376.78002804440615,0,0,0,0,-0.15135179110631014,-2.4204283952929204,20.851498551046287,16.238757302300318,0,0,0,0,0.2847804551134234,32.5574994583333,0,0,0,0,0.05917714664363083,30.513963834378245,1097.7280970982142,0.06501351726646992,19080.069475446428,14689.157087053572,21362.631731305803,19167.175537109375,16971.719342912947,0,0,0.0496717809792555,-3.9925361158461237,-20.665046732334027,-18.70845230968814,0.9600746388415388,0.7933495326766598,-79.14850144895371,-93.0703894273318,-0.010065167306433698
2022-11-16 00:00:00+00:00,16884.341796875,16960.294921875,16430.111328125,16669.439453125,33925512989,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,18173.64990234375,18564.78955078125,19234.2958984375,20482.0673828125,17206.4375,1247.771484375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,78116760436.25,-0.6694453664707701,0,0,714554116868.0,742118957753.4,-0.006427788877851115,0,0,-1,0.14019581111193066,22962.75490282958,18986.355712890625,15009.95652295167,0.4188691342424615,0.20866654112244776,0,0,0,0,0,-897.5464064633088,-573.3921828999004,-324.15422356340844,0,0,0,0,-0.13967248942079113,-2.3730488454757084,17.118560076306196,18.066559537554603,0,1,0,1,-0.17902494948272096,32.91013372252051,0,0,0,0,0.010831122477281019,30.78022567245312,1088.764369419643,0.06531499589301028,18846.968191964286,14491.910714285714,21163.88445172991,18986.355712890625,16808.82697405134,0,0,0.04956831777738935,-2.141876485829708,-20.342865057468195,-17.827199704843324,0.9785812351417029,0.796571349425318,-82.8814399236938,-86.91958023386734,-1.7949231487475992
2022-11-17 00:00:00+00:00,16670.42578125,16726.439453125,16460.68359375,16687.517578125,27868914022,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,17136.57568359375,18564.78955078125,19347.0830078125,20482.0673828125,17781.318359375,1134.984375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,97530805876.75,-0.6633892978346827,0,0,742423030890.0,724986882472.3,0.0768194863958398,1,0,1,0.21489550114422032,22818.188361783778,18790.964013671874,14763.739665559971,0.42863413981121856,0.23884662813321536,0,0,0,0,0,-908.1365304287137,-640.341052405663,-267.7954780230507,0,0,0,0,-0.17386398647165335,-2.2698357426304105,17.43218803446316,18.467415553938526,0,1,0,0,0.018320931010491703,32.69653363646377,0,0,0,0,-0.006490404683788253,31.472701469259306,1086.6143973214287,0.06511540091174664,18860.74637276786,14514.288783482143,20964.192808314732,18790.964013671874,16617.735219029015,0,0,0.04931052555630753,-0.6647225154958303,-19.003706827855183,-18.97434949102972,0.9933527748450417,0.8099629317214482,-82.56781196553685,-79.52963462618918,-1.085100881915893
2022-11-18 00:00:00+00:00,16687.912109375,16947.05859375,16564.611328125,16697.77734375,26862218609,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16944.16552734375,18564.78955078125,19291.544921875,20482.0673828125,17815.650390625,1190.5224609375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,111465262887.75,-0.6599523349408445,0,0,769285249499.0,722440275612.8,0.16162371741786208,0,0,1,0.2912793530289131,22597.00715869429,18584.929052734376,14572.850946774462,0.4317560852210649,0.26481618015100133,0,0,0,0,0,-905.266059007834,-693.3260537260973,-211.94000528173672,0,0,0,0,-0.20857511543382434,-2.1358150693343676,17.610179355141476,17.386975821970257,0,1,1,0,0.010210497978017985,25.952877723129816,0,1,0,0,-0.20624987310010456,30.971105648243473,1040.96484375,0.06234152140851456,18779.70703125,14615.84765625,20666.858740234376,18584.929052734376,16502.999365234376,0,0,0.049143925896874406,2.1060626020327655,-9.942652218746373,-19.793471469341572,1.0210606260203277,0.9005734778125363,-82.38982064485852,-67.9733265689573,-0.4330910484015541
2022-11-19 00:00:00+00:00,16696.220703125,16797.876953125,16570.41015625,16711.546875,16106223492,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16761.9423828125,18564.78955078125,19291.544921875,20482.0673828125,17364.865234375,1190.5224609375,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,131611926844.5,-0.6553396206058817,0,0,785391472991.0,731794806263.1,0.10326355469676685,0,0,1,0.3351098501417612,22362.165536027707,18388.726220703124,14415.286905378542,0.4321603647403318,0.2889511815073337,0,0,0,0,0,-891.6022676922403,-732.981296519326,-158.62097117291432,0,0,0,0,-0.25157607237927626,-1.9879471448543897,18.169023533138837,17.737130307581136,0,1,0,0,0.031734155951921084,24.96590527667587,0,1,0,0,-0.038029403019701924,29.816589963424654,1032.265904017857,0.0617696202355808,18776.078683035714,14647.015066964286,20453.258028738837,18388.726220703124,16324.19441266741,0,0,0.0492011059992147,0.5617194439736739,5.231270675988475,-19.015952878013753,1.0056171944397367,1.0523127067598848,-81.83097646686116,-63.2303353692978,0.34126560156942976
2022-11-20 00:00:00+00:00,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16491.1328125,18564.78955078125,19461.8994140625,20482.0673828125,16647.484375,1020.16796875,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,119756084467.0,-0.795941696392761,0,0,764078094339.0,730697770676.1,0.020840199064575904,1,0,-1,0.27710891764908024,22127.351921407615,18178.529150390626,14229.706379373636,0.43444909523190284,0.26110638175656575,0,0,0,0,0,-904.2178344798231,-767.2286041114255,-136.98923036839756,0,0,1,0,-0.13637377608119539,-1.9190144237578244,11.342213135247961,15.707138674509403,0,1,0,1,-0.3757389815385138,24.79343504580629,0,1,0,0,-0.006908230603226206,28.263777080919255,1037.47314453125,0.06368056965854008,18366.7783203125,14216.8857421875,20253.475439453126,18178.529150390626,16103.582861328126,0,0,0.04932235093277233,-3.5107777721996802,-7.363144817543632,-20.511260134044406,0.9648922222780032,0.9263685518245637,-88.65778686475204,-66.99235571360273,-31.45630317977769
2022-11-21 00:00:00+00:00,16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,37429485518,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16354.185546875,18522.966796875,19741.765625,20482.0673828125,16795.091796875,740.3017578125,0,1,0,0,0,19414.09927528783,21652.943410773027,18667.817896792763,105461278427.0,-0.9649623453401994,0,0,726648608821.0,731444948186.1,0.016925928586083883,1,0,-1,0.17525059203060397,21873.572347206555,17943.6296875,14013.687027793447,0.4380320735714084,0.22565178495842056,0,0,0,0,0,-944.0461802701866,-802.5921193431778,-141.45406092700875,0,0,1,0,0.03259256619373785,-1.9187126339865448,3.7160212171114146,11.075752628499382,0,1,0,0,-0.6723724750363567,24.31503977359796,0,1,0,0,-0.019295239700529154,26.54475829113474,1046.7239815848213,0.06630171280070925,17880.73214285714,13693.836216517857,20037.077650669642,17943.6296875,15850.181724330358,0,0,0.04947691549725244,-5.292051216947935,-7.320578502143771,-22.933495479793987,0.9470794878305206,0.9267942149785623,-96.28397878288858,-81.26997355082928,0.2330899551305543
2022-11-22 00:00:00+00:00,15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,30726828760,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16354.185546875,18522.966796875,19741.765625,20482.0673828125,16757.9765625,740.3017578125,0,1,0,0,0,19363.471731085527,21622.12664473684,18610.58675986842,104692065135.25,-0.803846975689047,0,0,757375437581.0,738236578514.0,0.020140009225031008,1,0,1,0.25886871516922194,21604.216257008662,17745.14296875,13886.069680491333,0.43494417543489705,0.29847837533530863,0,0,0,0,0,-932.385270092178,-828.5507494929781,-103.83452059919989,0,0,1,0,-0.26594881816239124,-1.7950365488873383,19.74728438113532,11.60183957783154,0,1,1,0,4.314093549897848,34.76052266171159,0,0,1,0,0.4295893811144684,26.957556096184305,870.6796177455357,0.05377961780523945,17931.128766741072,14448.41029575893,19486.50220424107,17745.14296875,16003.783733258928,0,0,0.050154833481416826,-2.9827566895119118,-3.6276521497101033,-19.691627301251557,0.9701724331048809,0.963723478502899,-80.25271561886468,-71.89299726418804,-1.8232091991770252
2022-11-23 00:00:00+00:00,16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,32958875628,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,16325.5048828125,18522.966796875,19741.765625,20482.0673828125,16439.6796875,740.3017578125,0,1,0,0,0,19363.471731085527,21622.12664473684,18610.58675986842,186376174442.75,-0.6640721375356443,0,0,790334313209.0,751045014772.9,0.027361844938152968,1,0,1,0.3485609949127206,21273.004564038318,17565.17890625,13857.35324846168,0.4221790939423918,0.37128954229615363,0,0,0,0,0,-879.0446963619179,-838.6495388667662,-40.39515749515169,0,0,0,0,-0.6109660134024545,-1.5875109269363414,41.203694864990425,21.55566682107903,0,0,0,0,1.0865499311060978,56.66525236992795,0,0,0,0,0.630161114704533,33.100031025543935,696.3884626116071,0.0419240711007352,18003.483956473214,15217.930106026786,18957.955831473213,17565.17890625,16172.401981026786,0,0,0.050726901036455184,-0.5214485180124351,1.5736320517936164,-17.809417798323345,0.9947855148198756,1.0157363205179362,-58.796305135009575,-50.90973535466977,0.01984529983123351
